SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
43581,06/16/2020,Sachsen-Anhalt,Germany,2020-06-17 04:33:21,1776.0,57.0,1627.0
43582,06/16/2020,Saga,Japan,2020-06-17 04:33:21,45.0,0.0,45.0
43583,06/16/2020,Saint Barthelemy,France,2020-06-17 04:33:21,6.0,0.0,6.0
43584,06/16/2020,Saint Petersburg,Russia,2020-06-17 04:33:21,21047.0,689.0,9971.0
43585,06/16/2020,Saint Pierre and Miquelon,France,2020-06-17 04:33:21,1.0,0.0,1.0
43586,06/16/2020,Saitama,Japan,2020-06-17 04:33:21,1022.0,52.0,950.0
43587,06/16/2020,Sakha (Yakutiya) Republic,Russia,2020-06-17 04:33:21,3199.0,23.0,2028.0
43588,06/16/2020,Sakhalin Oblast,Russia,2020-06-17 04:33:21,362.0,0.0,98.0
43589,06/16/2020,Samara Oblast,Russia,2020-06-17 04:33:21,3980.0,50.0,1942.0
43590,06/16/2020,San Andres y Providencia,Colombia,2020-06-17 04:33:21,19.0,0.0,17.0
43591,06/16/2020,San Luis Potosi,Mexico,2020-06-17 04:33:21,1840.0,92.0,1257.0
43592,06/16/2020,San Martin,Peru,2020-06-17 04:33:21,2911.0,66.0,0.0
43593,06/16/2020,Santa Catarina,Brazil,2020-06-17 04:33:21,14402.0,212.0,9430.0
43594,06/16/2020,Santander,Colombia,2020-06-17 04:33:21,253.0,9.0,54.0
43595,06/16/2020,Sao Paulo,Brazil,2020-06-17 04:33:21,190285.0,11132.0,49295.0
43596,06/16/2020,Saratov Oblast,Russia,2020-06-17 04:33:21,4857.0,39.0,2204.0
43597,06/16/2020,Sardegna,Italy,2020-06-17 04:33:21,1365.0,132.0,1200.0
43598,06/16/2020,Saskatchewan,Canada,2020-06-17 04:33:21,684.0,13.0,631.0
43599,06/16/2020,Schleswig-Holstein,Germany,2020-06-17 04:33:21,3122.0,151.0,2900.0
43600,06/16/2020,Scotland,UK,2020-06-17 04:33:21,15697.0,2448.0,0.0
43601,06/16/2020,Sergipe,Brazil,2020-06-17 04:33:21,16310.0,364.0,5526.0
43602,06/16/2020,Sevastopol*,Ukraine,2020-06-17 04:33:21,187.0,3.0,159.0
43603,06/16/2020,Shaanxi,Mainland China,2020-06-17 04:33:21,313.0,3.0,306.0
43604,06/16/2020,Shandong,Mainland China,2020-06-17 04:33:21,792.0,7.0,783.0
43605,06/16/2020,Shanghai,Mainland China,2020-06-17 04:33:21,695.0,7.0,667.0
43606,06/16/2020,Shanxi,Mainland China,2020-06-17 04:33:21,198.0,0.0,198.0
43607,06/16/2020,Shiga,Japan,2020-06-17 04:33:21,100.0,1.0,98.0
43608,06/16/2020,Shimane,Japan,2020-06-17 04:33:21,24.0,0.0,23.0
43609,06/16/2020,Shizuoka,Japan,2020-06-17 04:33:21,79.0,1.0,73.0
43610,06/16/2020,Sichuan,Mainland China,2020-06-17 04:33:21,589.0,3.0,565.0
43611,06/16/2020,Sicilia,Italy,2020-06-17 04:33:21,3460.0,280.0,2374.0
43612,06/16/2020,Sikkim,India,2020-06-17 04:33:21,70.0,0.0,4.0
43613,06/16/2020,Sinaloa,Mexico,2020-06-17 04:33:21,5945.0,933.0,4413.0
43614,06/16/2020,Sindh,Pakistan,2020-06-17 04:33:21,57868.0,886.0,29245.0
43615,06/16/2020,Sint Maarten,Netherlands,2020-06-17 04:33:21,77.0,15.0,62.0
43616,06/16/2020,Skane,Sweden,2020-06-17 04:33:21,2336.0,223.0,0.0
43617,06/16/2020,Smolensk Oblast,Russia,2020-06-17 04:33:21,3927.0,52.0,1514.0
43618,06/16/2020,Sonora,Mexico,2020-06-17 04:33:21,4134.0,306.0,3711.0
43619,06/16/2020,Sormland,Sweden,2020-06-17 04:33:21,1789.0,236.0,0.0
43620,06/16/2020,South Australia,Australia,2020-06-17 04:33:21,440.0,4.0,436.0
43621,06/16/2020,South Carolina,US,2020-06-17 04:33:21,19990.0,607.0,0.0
43622,06/16/2020,South Dakota,US,2020-06-17 04:33:21,5966.0,77.0,0.0
43623,06/16/2020,St Martin,France,2020-06-17 04:33:21,42.0,3.0,36.0
43624,06/16/2020,Stavropol Krai,Russia,2020-06-17 04:33:21,3845.0,71.0,2042.0
43625,06/16/2020,Stockholm,Sweden,2020-06-17 04:33:21,16275.0,2211.0,0.0
43626,06/16/2020,Sucre,Colombia,2020-06-17 04:33:21,240.0,11.0,10.0
43627,06/16/2020,Sumy Oblast,Ukraine,2020-06-17 04:33:21,228.0,5.0,168.0
43628,06/16/2020,Sverdlovsk Oblast,Russia,2020-06-17 04:33:21,9789.0,54.0,4469.0
43629,06/16/2020,Tabasco,Mexico,2020-06-17 04:33:21,7107.0,758.0,5260.0
43630,06/16/2020,Tacna,Peru,2020-06-17 04:33:21,624.0,6.0,0.0
43631,06/16/2020,Tamaulipas,Mexico,2020-06-17 04:33:21,3385.0,218.0,2422.0
43632,06/16/2020,Tambov Oblast,Russia,2020-06-17 04:33:21,4026.0,12.0,1964.0
43633,06/16/2020,Tamil Nadu,India,2020-06-17 04:33:21,48019.0,528.0,26782.0
43634,06/16/2020,Tarapaca,Chile,2020-06-17 04:33:21,4365.0,58.0,0.0
43635,06/16/2020,Tasmania,Australia,2020-06-17 04:33:21,228.0,13.0,213.0
43636,06/16/2020,Tatarstan Republic,Russia,2020-06-17 04:33:21,4001.0,10.0,3624.0
43637,06/16/2020,Telangana,India,2020-06-17 04:33:21,5406.0,191.0,3027.0
43638,06/16/2020,Tennessee,US,2020-06-17 04:33:21,31751.0,493.0,0.0
43639,06/16/2020,Ternopil Oblast,Ukraine,2020-06-17 04:33:21,1483.0,26.0,1024.0
43640,06/16/2020,Texas,US,2020-06-17 04:33:21,93569.0,2049.0,0.0
43641,06/16/2020,Thuringen,Germany,2020-06-17 04:33:21,3176.0,175.0,2870.0
43642,06/16/2020,Tianjin,Mainland China,2020-06-17 04:33:21,196.0,3.0,189.0
43643,06/16/2020,Tibet,Mainland China,2020-06-17 04:33:21,1.0,0.0,1.0
43644,06/16/2020,Tlaxcala,Mexico,2020-06-17 04:33:21,1791.0,240.0,1292.0
43645,06/16/2020,Tocantins,Brazil,2020-06-17 04:33:21,7309.0,140.0,4226.0
43646,06/16/2020,Tochigi,Japan,2020-06-17 04:33:21,66.0,0.0,65.0
43647,06/16/2020,Tokushima,Japan,2020-06-17 04:33:21,5.0,1.0,4.0
43648,06/16/2020,Tokyo,Japan,2020-06-17 04:33:21,5623.0,316.0,4936.0
43649,06/16/2020,Tolima,Colombia,2020-06-17 04:33:21,394.0,15.0,208.0
43650,06/16/2020,Tomsk Oblast,Russia,2020-06-17 04:33:21,1370.0,11.0,648.0
43651,06/16/2020,Toscana,Italy,2020-06-17 04:33:21,10191.0,1091.0,8637.0
43652,06/16/2020,Tottori,Japan,2020-06-17 04:33:21,3.0,0.0,3.0
43653,06/16/2020,Toyama,Japan,2020-06-17 04:33:21,227.0,22.0,203.0
43654,06/16/2020,Tripura,India,2020-06-17 04:33:21,1092.0,1.0,433.0
43655,06/16/2020,Tula Oblast,Russia,2020-06-17 04:33:21,5529.0,64.0,3609.0
43656,06/16/2020,Tumbes,Peru,2020-06-17 04:33:21,2008.0,104.0,0.0
43657,06/16/2020,Turks and Caicos Islands,UK,2020-06-17 04:33:21,12.0,1.0,11.0
43658,06/16/2020,Tver Oblast,Russia,2020-06-17 04:33:21,2800.0,51.0,1705.0
43659,06/16/2020,Tyumen Oblast,Russia,2020-06-17 04:33:21,2330.0,15.0,1341.0
43660,06/16/2020,Tyva Republic,Russia,2020-06-17 04:33:21,2651.0,2.0,409.0
43661,06/16/2020,Ucayali,Peru,2020-06-17 04:33:21,6438.0,129.0,0.0
43662,06/16/2020,Udmurt Republic,Russia,2020-06-17 04:33:21,1133.0,12.0,626.0
43663,06/16/2020,Ulyanovsk Oblast,Russia,2020-06-17 04:33:21,4195.0,24.0,1409.0
43664,06/16/2020,Umbria,Italy,2020-06-17 04:33:21,1437.0,77.0,1342.0
43665,06/16/2020,Unknown,Chile,2020-06-17 04:33:21,0.0,0.0,156232.0
43666,06/16/2020,Unknown,Colombia,2020-06-17 04:33:21,74.0,0.0,0.0
43667,06/16/2020,Unknown,Germany,2020-06-17 04:33:21,1318.0,0.0,7.0
43668,06/16/2020,Unknown,India,2020-06-17 04:33:21,8273.0,0.0,0.0
43669,06/16/2020,Unknown,Japan,2020-06-17 04:33:21,8.0,0.0,0.0
43670,06/16/2020,Unknown,Peru,2020-06-17 04:33:21,0.0,0.0,125205.0
43671,06/16/2020,Unknown,Spain,2020-06-17 04:33:21,0.0,0.0,0.0
43672,06/16/2020,Unknown,UK,2020-06-17 04:33:21,105171.0,0.0,0.0
43673,06/16/2020,Uppsala,Sweden,2020-06-17 04:33:21,2499.0,202.0,0.0
43674,06/16/2020,Utah,US,2020-06-17 04:33:21,14937.0,145.0,0.0
43675,06/16/2020,Uttar Pradesh,India,2020-06-17 04:33:21,14091.0,417.0,8610.0
43676,06/16/2020,Uttarakhand,India,2020-06-17 04:33:21,1942.0,25.0,1216.0
43677,06/16/2020,Valle d'Aosta,Italy,2020-06-17 04:33:21,1191.0,144.0,1037.0
43678,06/16/2020,Valle del Cauca,Colombia,2020-06-17 04:33:21,6077.0,264.0,2110.0
43679,06/16/2020,Valparaiso,Chile,2020-06-17 04:33:21,7262.0,126.0,0.0
43680,06/16/2020,Varmland,Sweden,2020-06-17 04:33:21,776.0,56.0,0.0
43681,06/16/2020,Vasterbotten,Sweden,2020-06-17 04:33:21,577.0,30.0,0.0
43682,06/16/2020,Vasternorrland,Sweden,2020-06-17 04:33:21,1039.0,99.0,0.0
43683,06/16/2020,Vastmanland,Sweden,2020-06-17 04:33:21,1820.0,152.0,0.0
43684,06/16/2020,Vastra Gotaland,Sweden,2020-06-17 04:33:21,11083.0,649.0,0.0
43685,06/16/2020,Vaupes,Colombia,2020-06-17 04:33:21,27.0,0.0,11.0
43686,06/16/2020,Veneto,Italy,2020-06-17 04:33:21,19221.0,1982.0,16521.0
43687,06/16/2020,Veracruz,Mexico,2020-06-17 04:33:21,6973.0,1091.0,4961.0
43688,06/16/2020,Vermont,US,2020-06-17 04:33:21,1131.0,55.0,0.0
43689,06/16/2020,Vichada,Colombia,2020-06-17 04:33:21,1.0,0.0,1.0
43690,06/16/2020,Victoria,Australia,2020-06-17 04:33:21,1762.0,19.0,1664.0
43691,06/16/2020,Vinnytsia Oblast,Ukraine,2020-06-17 04:33:21,1455.0,23.0,890.0
43692,06/16/2020,Virgin Islands,US,2020-06-17 04:33:21,72.0,6.0,0.0
43693,06/16/2020,Virginia,US,2020-06-17 04:33:21,55331.0,1570.0,0.0
43694,06/16/2020,Vladimir Oblast,Russia,2020-06-17 04:33:21,3629.0,46.0,1846.0
43695,06/16/2020,Volgograd Oblast,Russia,2020-06-17 04:33:21,4887.0,29.0,1859.0
43696,06/16/2020,Vologda Oblast,Russia,2020-06-17 04:33:21,1317.0,14.0,799.0
43697,06/16/2020,Volyn Oblast,Ukraine,2020-06-17 04:33:21,1499.0,45.0,460.0
43698,06/16/2020,Voronezh Oblast,Russia,2020-06-17 04:33:21,4861.0,24.0,2116.0
43699,06/16/2020,Wakayama,Japan,2020-06-17 04:33:21,63.0,3.0,60.0
43700,06/16/2020,Wales,UK,2020-06-17 04:33:21,14869.0,1456.0,0.0
43701,06/16/2020,Washington,US,2020-06-17 04:33:21,26531.0,1231.0,0.0
43702,06/16/2020,West Bengal,India,2020-06-17 04:33:21,11909.0,495.0,6028.0
43703,06/16/2020,West Virginia,US,2020-06-17 04:33:21,2341.0,88.0,0.0
43704,06/16/2020,Western Australia,Australia,2020-06-17 04:33:21,602.0,9.0,592.0
43705,06/16/2020,Wisconsin,US,2020-06-17 04:33:21,23198.0,703.0,0.0
43706,06/16/2020,Wyoming,US,2020-06-17 04:33:21,1089.0,18.0,0.0
43707,06/16/2020,Xinjiang,Mainland China,2020-06-17 04:33:21,76.0,3.0,73.0
43708,06/16/2020,Yamagata,Japan,2020-06-17 04:33:21,69.0,0.0,68.0
43709,06/16/2020,Yamaguchi,Japan,2020-06-17 04:33:21,37.0,0.0,36.0
43710,06/16/2020,Yamalo-Nenets Autonomous Okrug,Russia,2020-06-17 04:33:21,3505.0,18.0,1559.0
43711,06/16/2020,Yamanashi,Japan,2020-06-17 04:33:21,72.0,1.0,67.0
43712,06/16/2020,Yaroslavl Oblast,Russia,2020-06-17 04:33:21,4162.0,16.0,1819.0
43713,06/16/2020,Yucatan,Mexico,2020-06-17 04:33:21,2686.0,275.0,1939.0
43714,06/16/2020,Yukon,Canada,2020-06-17 04:33:21,11.0,0.0,11.0
43715,06/16/2020,Yunnan,Mainland China,2020-06-17 04:33:21,185.0,2.0,183.0
43716,06/16/2020,Zabaykalsky Krai,Russia,2020-06-17 04:33:21,2174.0,40.0,1178.0
43717,06/16/2020,Zacatecas,Mexico,2020-06-17 04:33:21,560.0,62.0,335.0
43718,06/16/2020,Zakarpattia Oblast,Ukraine,2020-06-17 04:33:21,1726.0,42.0,706.0
43719,06/16/2020,Zaporizhia Oblast,Ukraine,2020-06-17 04:33:21,531.0,16.0,336.0
43720,06/16/2020,Zhejiang,Mainland China,2020-06-17 04:33:21,1269.0,1.0,1267.0
43721,06/16/2020,Zhytomyr Oblast,Ukraine,2020-06-17 04:33:21,1101.0,20.0,559.0
43722,06/17/2020,,Afghanistan,2020-06-18 04:33:18,26874.0,504.0,6158.0
43723,06/17/2020,,Albania,2020-06-18 04:33:18,1722.0,38.0,1077.0
43724,06/17/2020,,Algeria,2020-06-18 04:33:18,11268.0,799.0,7943.0
43725,06/17/2020,,Andorra,2020-06-18 04:33:18,854.0,52.0,791.0
43726,06/17/2020,,Angola,2020-06-18 04:33:18,155.0,7.0,64.0
43727,06/17/2020,,Antigua and Barbuda,2020-06-18 04:33:18,26.0,3.0,22.0
43728,06/17/2020,,Argentina,2020-06-18 04:33:18,35552.0,913.0,10512.0
43729,06/17/2020,,Armenia,2020-06-18 04:33:18,18033.0,302.0,6814.0
43730,06/17/2020,,Austria,2020-06-18 04:33:18,17203.0,687.0,16099.0
43731,06/17/2020,,Azerbaijan,2020-06-18 04:33:18,10991.0,133.0,6075.0
43732,06/17/2020,,Bahamas,2020-06-18 04:33:18,104.0,11.0,72.0
43733,06/17/2020,,Bahrain,2020-06-18 04:33:18,19961.0,49.0,14185.0
43734,06/17/2020,,Bangladesh,2020-06-18 04:33:18,98489.0,1305.0,38189.0
43735,06/17/2020,,Barbados,2020-06-18 04:33:18,97.0,7.0,85.0
43736,06/17/2020,,Belarus,2020-06-18 04:33:18,56032.0,324.0,32735.0
43737,06/17/2020,,Belgium,2020-06-18 04:33:18,60244.0,9675.0,16684.0
43738,06/17/2020,,Belize,2020-06-18 04:33:18,22.0,2.0,16.0
43739,06/17/2020,,Benin,2020-06-18 04:33:18,572.0,9.0,237.0
43740,06/17/2020,,Bhutan,2020-06-18 04:33:18,67.0,0.0,24.0
43741,06/17/2020,,Bolivia,2020-06-18 04:33:18,20685.0,679.0,4002.0
43742,06/17/2020,,Bosnia and Herzegovina,2020-06-18 04:33:18,3141.0,168.0,2197.0
43743,06/17/2020,,Botswana,2020-06-18 04:33:18,79.0,1.0,25.0
43744,06/17/2020,,Brunei,2020-06-18 04:33:18,141.0,3.0,138.0
43745,06/17/2020,,Bulgaria,2020-06-18 04:33:18,3542.0,184.0,1880.0
43746,06/17/2020,,Burkina Faso,2020-06-18 04:33:18,899.0,53.0,809.0
43747,06/17/2020,,Burma,2020-06-18 04:33:18,262.0,6.0,185.0
43748,06/17/2020,,Burundi,2020-06-18 04:33:18,104.0,1.0,75.0
43749,06/17/2020,,Cabo Verde,2020-06-18 04:33:18,792.0,7.0,377.0
43750,06/17/2020,,Cambodia,2020-06-18 04:33:18,128.0,0.0,126.0
43751,06/17/2020,,Cameroon,2020-06-18 04:33:18,9864.0,276.0,5570.0
43752,06/17/2020,,Central African Republic,2020-06-18 04:33:18,2564.0,18.0,402.0
43753,06/17/2020,,Chad,2020-06-18 04:33:18,854.0,74.0,721.0
43754,06/17/2020,,Comoros,2020-06-18 04:33:18,197.0,3.0,127.0
43755,06/17/2020,,Congo (Brazzaville),2020-06-18 04:33:18,883.0,27.0,391.0
43756,06/17/2020,,Congo (Kinshasa),2020-06-18 04:33:18,5100.0,115.0,640.0
43757,06/17/2020,,Costa Rica,2020-06-18 04:33:18,1871.0,12.0,899.0
43758,06/17/2020,,Croatia,2020-06-18 04:33:18,2258.0,107.0,2141.0
43759,06/17/2020,,Cuba,2020-06-18 04:33:18,2280.0,84.0,1999.0
43760,06/17/2020,,Cyprus,2020-06-18 04:33:18,985.0,18.0,816.0
43761,06/17/2020,,Czech Republic,2020-06-18 04:33:18,10162.0,333.0,7399.0
43762,06/17/2020,,Denmark,2020-06-18 04:33:18,12294.0,598.0,11185.0
43763,06/17/2020,,Diamond Princess,2020-06-18 04:33:18,712.0,13.0,651.0
43764,06/17/2020,,Djibouti,2020-06-18 04:33:18,4545.0,43.0,3411.0
43765,06/17/2020,,Dominica,2020-06-18 04:33:18,18.0,0.0,16.0
43766,06/17/2020,,Dominican Republic,2020-06-18 04:33:18,24105.0,633.0,14216.0
43767,06/17/2020,,Ecuador,2020-06-18 04:33:18,48490.0,4007.0,23881.0
43768,06/17/2020,,Egypt,2020-06-18 04:33:18,49219.0,1850.0,13141.0
43769,06/17/2020,,El Salvador,2020-06-18 04:33:18,4066.0,79.0,2137.0
43770,06/17/2020,,Equatorial Guinea,2020-06-18 04:33:18,1664.0,32.0,515.0
43771,06/17/2020,,Eritrea,2020-06-18 04:33:18,131.0,0.0,39.0
43772,06/17/2020,,Estonia,2020-06-18 04:33:18,1977.0,69.0,1743.0
43773,06/17/2020,,Eswatini,2020-06-18 04:33:18,563.0,4.0,262.0
43774,06/17/2020,,Ethiopia,2020-06-18 04:33:18,3759.0,63.0,849.0
43775,06/17/2020,,Fiji,2020-06-18 04:33:18,18.0,0.0,18.0
43776,06/17/2020,,Finland,2020-06-18 04:33:18,7117.0,326.0,6200.0
43777,06/17/2020,,France,2020-06-18 04:33:18,189906.0,29512.0,70223.0
43778,06/17/2020,,Gabon,2020-06-18 04:33:18,4229.0,30.0,1505.0
43779,06/17/2020,,Gambia,2020-06-18 04:33:18,34.0,1.0,24.0
43780,06/17/2020,,Georgia,2020-06-18 04:33:18,888.0,14.0,731.0
43781,06/17/2020,,Ghana,2020-06-18 04:33:18,12590.0,66.0,4410.0
43782,06/17/2020,,Greece,2020-06-18 04:33:18,3203.0,187.0,1374.0
43783,06/17/2020,,Grenada,2020-06-18 04:33:18,23.0,0.0,22.0
43784,06/17/2020,,Guatemala,2020-06-18 04:33:18,11251.0,432.0,2200.0
43785,06/17/2020,,Guinea,2020-06-18 04:33:18,4668.0,26.0,3364.0
43786,06/17/2020,,Guinea-Bissau,2020-06-18 04:33:18,1492.0,15.0,153.0
43787,06/17/2020,,Guyana,2020-06-18 04:33:18,171.0,12.0,102.0
43788,06/17/2020,,Haiti,2020-06-18 04:33:18,4688.0,82.0,24.0
43789,06/17/2020,,Holy See,2020-06-18 04:33:18,12.0,0.0,12.0
43790,06/17/2020,,Honduras,2020-06-18 04:33:18,10299.0,336.0,1116.0
43791,06/17/2020,,Hungary,2020-06-18 04:33:18,4078.0,567.0,2547.0
43792,06/17/2020,,Iceland,2020-06-18 04:33:18,1815.0,10.0,1797.0
43793,06/17/2020,,Indonesia,2020-06-18 04:33:18,41431.0,2276.0,16243.0
43794,06/17/2020,,Iran,2020-06-18 04:33:18,195051.0,9185.0,154812.0
43795,06/17/2020,,Iraq,2020-06-18 04:33:18,24254.0,773.0,10770.0
43796,06/17/2020,,Ireland,2020-06-18 04:33:18,25341.0,1710.0,22698.0
43797,06/17/2020,,Israel,2020-06-18 04:33:18,19783.0,303.0,15459.0
43798,06/17/2020,,Ivory Coast,2020-06-18 04:33:18,6063.0,48.0,2749.0
43799,06/17/2020,,Jamaica,2020-06-18 04:33:18,626.0,10.0,451.0
43800,06/17/2020,,Jordan,2020-06-18 04:33:18,987.0,9.0,693.0
43801,06/17/2020,,Kazakhstan,2020-06-18 04:33:18,15877.0,97.0,9920.0
43802,06/17/2020,,Kenya,2020-06-18 04:33:18,4044.0,107.0,1353.0
43803,06/17/2020,,Kosovo,2020-06-18 04:33:18,1486.0,33.0,953.0
43804,06/17/2020,,Kuwait,2020-06-18 04:33:18,37533.0,306.0,28896.0
43805,06/17/2020,,Kyrgyzstan,2020-06-18 04:33:18,2657.0,31.0,1933.0
43806,06/17/2020,,Laos,2020-06-18 04:33:18,19.0,0.0,19.0
43807,06/17/2020,,Latvia,2020-06-18 04:33:18,1104.0,30.0,875.0
43808,06/17/2020,,Lebanon,2020-06-18 04:33:18,1489.0,32.0,907.0
43809,06/17/2020,,Lesotho,2020-06-18 04:33:18,4.0,0.0,2.0
43810,06/17/2020,,Liberia,2020-06-18 04:33:18,516.0,33.0,240.0
43811,06/17/2020,,Libya,2020-06-18 04:33:18,500.0,10.0,78.0
43812,06/17/2020,,Liechtenstein,2020-06-18 04:33:18,82.0,1.0,55.0
43813,06/17/2020,,Lithuania,2020-06-18 04:33:18,1778.0,76.0,1447.0
43814,06/17/2020,,Luxembourg,2020-06-18 04:33:18,4085.0,110.0,3935.0
43815,06/17/2020,,MS Zaandam,2020-06-18 04:33:18,9.0,2.0,0.0
43816,06/17/2020,,Madagascar,2020-06-18 04:33:18,1378.0,12.0,450.0
43817,06/17/2020,,Malawi,2020-06-18 04:33:18,572.0,6.0,73.0
43818,06/17/2020,,Malaysia,2020-06-18 04:33:18,8515.0,121.0,7873.0
43819,06/17/2020,,Maldives,2020-06-18 04:33:18,2120.0,8.0,1677.0
43820,06/17/2020,,Mali,2020-06-18 04:33:18,1890.0,107.0,1168.0
43821,06/17/2020,,Malta,2020-06-18 04:33:18,662.0,9.0,610.0
43822,06/17/2020,,Mauritania,2020-06-18 04:33:18,2223.0,95.0,427.0
43823,06/17/2020,,Mauritius,2020-06-18 04:33:18,337.0,10.0,325.0
43824,06/17/2020,,Moldova,2020-06-18 04:33:18,12732.0,433.0,7077.0
43825,06/17/2020,,Monaco,2020-06-18 04:33:18,99.0,4.0,94.0
43826,06/17/2020,,Mongolia,2020-06-18 04:33:18,201.0,0.0,127.0
43827,06/17/2020,,Montenegro,2020-06-18 04:33:18,333.0,9.0,315.0
43828,06/17/2020,,Morocco,2020-06-18 04:33:18,8997.0,213.0,7993.0
43829,06/17/2020,,Mozambique,2020-06-18 04:33:18,651.0,4.0,160.0
43830,06/17/2020,,Namibia,2020-06-18 04:33:18,36.0,0.0,19.0
43831,06/17/2020,,Nepal,2020-06-18 04:33:18,7177.0,20.0,1167.0
43832,06/17/2020,,Netherlands,2020-06-18 04:33:18,49204.0,6074.0,0.0
43833,06/17/2020,,New Zealand,2020-06-18 04:33:18,1507.0,22.0,1482.0
43834,06/17/2020,,Nicaragua,2020-06-18 04:33:18,1823.0,64.0,1238.0
43835,06/17/2020,,Niger,2020-06-18 04:33:18,1020.0,67.0,893.0
43836,06/17/2020,,Nigeria,2020-06-18 04:33:18,17735.0,469.0,5967.0
43837,06/17/2020,,North Macedonia,2020-06-18 04:33:18,4482.0,210.0,1803.0
43838,06/17/2020,,Norway,2020-06-18 04:33:18,8692.0,243.0,8138.0
43839,06/17/2020,,Oman,2020-06-18 04:33:18,26079.0,116.0,11797.0
43840,06/17/2020,,Panama,2020-06-18 04:33:18,22597.0,470.0,13774.0
43841,06/17/2020,,Papua New Guinea,2020-06-18 04:33:18,8.0,0.0,8.0
43842,06/17/2020,,Paraguay,2020-06-18 04:33:18,1308.0,13.0,711.0
43843,06/17/2020,,Philippines,2020-06-18 04:33:18,27238.0,1108.0,6820.0
43844,06/17/2020,,Poland,2020-06-18 04:33:18,30701.0,1286.0,14921.0
43845,06/17/2020,,Portugal,2020-06-18 04:33:18,37672.0,1523.0,23580.0
43846,06/17/2020,,Qatar,2020-06-18 04:33:18,83174.0,82.0,62172.0
43847,06/17/2020,,Romania,2020-06-18 04:33:18,22760.0,1451.0,16117.0
43848,06/17/2020,,Rwanda,2020-06-18 04:33:18,639.0,2.0,347.0
43849,06/17/2020,,Saint Kitts and Nevis,2020-06-18 04:33:18,15.0,0.0,15.0
43850,06/17/2020,,Saint Lucia,2020-06-18 04:33:18,19.0,0.0,18.0
43851,06/17/2020,,Saint Vincent and the Grenadines,2020-06-18 04:33:18,29.0,0.0,25.0
43852,06/17/2020,,San Marino,2020-06-18 04:33:18,696.0,42.0,591.0
43853,06/17/2020,,Sao Tome and Principe,2020-06-18 04:33:18,683.0,12.0,188.0
43854,06/17/2020,,Saudi Arabia,2020-06-18 04:33:18,141234.0,1091.0,91662.0
43855,06/17/2020,,Senegal,2020-06-18 04:33:18,5369.0,73.0,3606.0
43856,06/17/2020,,Serbia,2020-06-18 04:33:18,12522.0,257.0,11697.0
43857,06/17/2020,,Seychelles,2020-06-18 04:33:18,11.0,0.0,11.0
43858,06/17/2020,,Sierra Leone,2020-06-18 04:33:18,1249.0,51.0,707.0
43859,06/17/2020,,Singapore,2020-06-18 04:33:18,41216.0,26.0,31938.0
43860,06/17/2020,,Slovakia,2020-06-18 04:33:18,1561.0,28.0,1437.0
43861,06/17/2020,,Slovenia,2020-06-18 04:33:18,1503.0,109.0,1359.0
43862,06/17/2020,,Somalia,2020-06-18 04:33:18,2696.0,88.0,685.0
43863,06/17/2020,,South Africa,2020-06-18 04:33:18,80412.0,1674.0,44331.0
43864,06/17/2020,,South Korea,2020-06-18 04:33:18,12257.0,280.0,10800.0
43865,06/17/2020,,South Sudan,2020-06-18 04:33:18,1813.0,31.0,89.0
43866,06/17/2020,,Sri Lanka,2020-06-18 04:33:18,1924.0,11.0,1397.0
43867,06/17/2020,,Sudan,2020-06-18 04:33:18,8020.0,487.0,2966.0
43868,06/17/2020,,Suriname,2020-06-18 04:33:18,261.0,6.0,48.0
43869,06/17/2020,,Switzerland,2020-06-18 04:33:18,31187.0,1956.0,28900.0
43870,06/17/2020,,Syria,2020-06-18 04:33:18,178.0,7.0,78.0
43871,06/17/2020,,Taiwan,2020-06-18 04:33:18,445.0,7.0,434.0
43872,06/17/2020,,Tajikistan,2020-06-18 04:33:18,5221.0,51.0,3700.0
43873,06/17/2020,,Tanzania,2020-06-18 04:33:18,509.0,21.0,183.0
43874,06/17/2020,,Thailand,2020-06-18 04:33:18,3135.0,58.0,2996.0
43875,06/17/2020,,Timor-Leste,2020-06-18 04:33:18,24.0,0.0,24.0
43876,06/17/2020,,Togo,2020-06-18 04:33:18,544.0,13.0,353.0
43877,06/17/2020,,Trinidad and Tobago,2020-06-18 04:33:18,123.0,8.0,109.0
43878,06/17/2020,,Tunisia,2020-06-18 04:33:18,1128.0,50.0,1004.0
43879,06/17/2020,,Turkey,2020-06-18 04:33:18,182727.0,4861.0,154640.0
43880,06/17/2020,,Uganda,2020-06-18 04:33:18,732.0,0.0,420.0
43881,06/17/2020,,United Arab Emirates,2020-06-18 04:33:18,43364.0,295.0,29537.0
43882,06/17/2020,,Uruguay,2020-06-18 04:33:18,849.0,24.0,810.0
43883,06/17/2020,,Uzbekistan,2020-06-18 04:33:18,5682.0,19.0,4131.0
43884,06/17/2020,,Venezuela,2020-06-18 04:33:18,3386.0,28.0,835.0
43885,06/17/2020,,Vietnam,2020-06-18 04:33:18,335.0,0.0,325.0
43886,06/17/2020,,West Bank and Gaza,2020-06-18 04:33:18,555.0,3.0,415.0
43887,06/17/2020,,Western Sahara,2020-06-18 04:33:18,9.0,1.0,8.0
43888,06/17/2020,,Yemen,2020-06-18 04:33:18,902.0,244.0,271.0
